Source;Target;Type;Id;Label;Weight
BIODIVERSITY;COLLECTIVE LEARNING;Directed;184092;;1
BIODIVERSITY;CONSERVATION PLANNING;Directed;184093;;2
BIODIVERSITY;CONSTRAINT PROGRAMMING;Directed;184094;;1
BIODIVERSITY;CONTROL AND PREVENTION STRATEGY;Directed;184095;;1
BIODIVERSITY;DAM (HYDROLOGY);Directed;184096;;1
BIODIVERSITY;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184097;;2
BIODIVERSITY;DATA (SATELLITE);Directed;184098;;3
BIODIVERSITY;DATA HETEROGENEITY;Directed;184099;;1
BIODIVERSITY;DECISION SUPPORT TOOL;Directed;184100;;3
BIODIVERSITY;ECOSYSTEM (AQUATIC);Directed;184101;;1
BIODIVERSITY;ENVIRONMENT-SOCIETY RELATIONS;Directed;184102;;1
BIODIVERSITY;FLOOD (FR: CRUE/INONDATION);Directed;184103;;1
BIODIVERSITY;FLOODPLAIN;Directed;184104;;1
BIODIVERSITY;FORECASTING;Directed;184105;;2
BIODIVERSITY;GEOMATICS;Directed;184106;;3
BIODIVERSITY;GIS (GEOGR. INFORM. SYS.);Directed;184107;;2
BIODIVERSITY;GLOBAL CHANGE IMPACT;Directed;184108;;1
BIODIVERSITY;HYDROLOGICAL BASIN;Directed;184109;;1
BIODIVERSITY;HYDROLOGICAL MONITORING SYSTEM;Directed;184110;;1
BIODIVERSITY;HYDROLOGY;Directed;184111;;2
BIODIVERSITY;HYDROSYSTEM;Directed;184112;;1
BIODIVERSITY;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184113;;1
BIODIVERSITY;LAKE;Directed;184114;;1
BIODIVERSITY;LIMNOLOGY;Directed;184115;;1
BIODIVERSITY;MODEL (AGENT-BASED);Directed;184116;;1
BIODIVERSITY;MODEL (HYBRID);Directed;184117;;1
BIODIVERSITY;MODEL (NUMERICAL);Directed;184118;;1
BIODIVERSITY;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184119;;2
BIODIVERSITY;MODELLING;Directed;184120;;3
BIODIVERSITY;MODELLING (COMPANION);Directed;184121;;1
BIODIVERSITY;MODELLING (CONCEPTUAL);Directed;184122;;2
BIODIVERSITY;MODELLING (HYDRODYNAMICS);Directed;184123;;1
BIODIVERSITY;MONITORING (HYDROLOGY);Directed;184124;;1
BIODIVERSITY;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184125;;1
BIODIVERSITY;MULTI-AGENT SYSTEM;Directed;184126;;1
BIODIVERSITY;MULTI-SCALE (SPATIAL);Directed;184127;;3
BIODIVERSITY;MULTIDISCIPLINARY;Directed;184128;;3
BIODIVERSITY;NATURAL RESOURCE MANAGEMENT;Directed;184129;;1
BIODIVERSITY;PARTICIPATORY MAPPING;Directed;184130;;2
BIODIVERSITY;PLANKTON;Directed;184131;;1
BIODIVERSITY;PLANKTON (PHYTO);Directed;184132;;1
BIODIVERSITY;RADAR ALTIMETRY;Directed;184133;;1
BIODIVERSITY;REMOTE SENSING;Directed;184134;;3
BIODIVERSITY;RENEWABLE RESOURCE;Directed;184135;;1
BIODIVERSITY;RESOURCE USE;Directed;184136;;1
BIODIVERSITY;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184137;;1
BIODIVERSITY;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184138;;1
BIODIVERSITY;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184139;;2
BIODIVERSITY;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184140;;1
BIODIVERSITY;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184141;;3
BIODIVERSITY;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184142;;1
BIODIVERSITY;SIMULATION (WATER FLOW);Directed;184143;;2
BIODIVERSITY;SUSTAINABILITY SCIENCE;Directed;184144;;2
BIODIVERSITY;SUSTAINABLE MANAGEMENT;Directed;184145;;1
BIODIVERSITY;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184146;;4
BIODIVERSITY;WATER RESOURCES;Directed;184147;;2
BIODIVERSITY;WATERSHED (FR: BASSIN VERSANT);Directed;184148;;1
BIOGEOCHEMISTRY;BISSAU GUINEA;Directed;184149;;1
BIOGEOCHEMISTRY;BRAZIL;Directed;184150;;1
BIOGEOCHEMISTRY;CARBON CYCLE;Directed;184151;;1
BIOGEOCHEMISTRY;CLIMATE ADAPTATION;Directed;184152;;1
BIOGEOCHEMISTRY;COLLECTIVE LEARNING;Directed;184153;;1
BIOGEOCHEMISTRY;CONSERVATION PLANNING;Directed;184154;;1
BIOGEOCHEMISTRY;CONSTRAINT PROGRAMMING;Directed;184155;;1
BIOGEOCHEMISTRY;CONTROL AND PREVENTION STRATEGY;Directed;184156;;1
BIOGEOCHEMISTRY;DAM (HYDROLOGY);Directed;184157;;1
BIOGEOCHEMISTRY;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184158;;1
BIOGEOCHEMISTRY;DATA (SATELLITE);Directed;184159;;1
BIOGEOCHEMISTRY;DATA HETEROGENEITY;Directed;184160;;1
BIOGEOCHEMISTRY;DECISION SUPPORT TOOL;Directed;184161;;1
BIOGEOCHEMISTRY;ECOSYSTEM (AQUATIC);Directed;184162;;1
BIOGEOCHEMISTRY;ENVIRONMENT-SOCIETY RELATIONS;Directed;184163;;1
BIOGEOCHEMISTRY;FLOOD (FR: CRUE/INONDATION);Directed;184164;;1
BIOGEOCHEMISTRY;FLOODPLAIN;Directed;184165;;1
BIOGEOCHEMISTRY;FORECASTING;Directed;184166;;1
BIOGEOCHEMISTRY;GEOMATICS;Directed;184167;;1
BIOGEOCHEMISTRY;GIS (GEOGR. INFORM. SYS.);Directed;184168;;1
BIOGEOCHEMISTRY;GLOBAL CHANGE IMPACT;Directed;184169;;1
BIOGEOCHEMISTRY;HYDROLOGICAL BASIN;Directed;184170;;1
BIOGEOCHEMISTRY;HYDROLOGICAL MONITORING SYSTEM;Directed;184171;;1
BIOGEOCHEMISTRY;HYDROLOGY;Directed;184172;;1
BIOGEOCHEMISTRY;HYDROSYSTEM;Directed;184173;;1
BIOGEOCHEMISTRY;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184174;;1
BIOGEOCHEMISTRY;LAKE;Directed;184175;;1
BIOGEOCHEMISTRY;LIMNOLOGY;Directed;184176;;1
BIOGEOCHEMISTRY;MODEL (AGENT-BASED);Directed;184177;;1
BIOGEOCHEMISTRY;MODEL (HYBRID);Directed;184178;;1
BIOGEOCHEMISTRY;MODEL (NUMERICAL);Directed;184179;;1
BIOGEOCHEMISTRY;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184180;;1
BIOGEOCHEMISTRY;MODELLING;Directed;184181;;1
BIOGEOCHEMISTRY;MODELLING (COMPANION);Directed;184182;;1
BIOGEOCHEMISTRY;MODELLING (CONCEPTUAL);Directed;184183;;1
BIOGEOCHEMISTRY;MODELLING (HYDRODYNAMICS);Directed;184184;;1
BIOGEOCHEMISTRY;MONITORING (HYDROLOGY);Directed;184185;;1
BIOGEOCHEMISTRY;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184186;;1
BIOGEOCHEMISTRY;MULTI-AGENT SYSTEM;Directed;184187;;1
BIOGEOCHEMISTRY;MULTI-SCALE (SPATIAL);Directed;184188;;1
BIOGEOCHEMISTRY;MULTIDISCIPLINARY;Directed;184189;;1
BIOGEOCHEMISTRY;NATURAL RESOURCE MANAGEMENT;Directed;184190;;1
BIOGEOCHEMISTRY;PARTICIPATORY MAPPING;Directed;184191;;1
BIOGEOCHEMISTRY;PLANKTON;Directed;184192;;1
BIOGEOCHEMISTRY;PLANKTON (PHYTO);Directed;184193;;1
BIOGEOCHEMISTRY;RADAR ALTIMETRY;Directed;184194;;1
BIOGEOCHEMISTRY;REMOTE SENSING;Directed;184195;;1
BIOGEOCHEMISTRY;RENEWABLE RESOURCE;Directed;184196;;1
BIOGEOCHEMISTRY;RESOURCE USE;Directed;184197;;1
BIOGEOCHEMISTRY;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184198;;1
BIOGEOCHEMISTRY;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184199;;1
BIOGEOCHEMISTRY;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184200;;1
BIOGEOCHEMISTRY;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184201;;1
BIOGEOCHEMISTRY;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184202;;1
BIOGEOCHEMISTRY;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184203;;1
BIOGEOCHEMISTRY;SIMULATION (WATER FLOW);Directed;184204;;1
BIOGEOCHEMISTRY;SUSTAINABILITY SCIENCE;Directed;184205;;1
BIOGEOCHEMISTRY;SUSTAINABLE MANAGEMENT;Directed;184206;;1
BIOGEOCHEMISTRY;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184207;;1
BIOGEOCHEMISTRY;WATER RESOURCES;Directed;184208;;1
BIOGEOCHEMISTRY;WATERSHED (FR: BASSIN VERSANT);Directed;184209;;1
BISSAU GUINEA;BRAZIL;Directed;184210;;1
BISSAU GUINEA;CARBON CYCLE;Directed;184211;;1
BISSAU GUINEA;CLIMATE ADAPTATION;Directed;184212;;1
BISSAU GUINEA;COLLECTIVE LEARNING;Directed;184213;;1
BISSAU GUINEA;CONSERVATION PLANNING;Directed;184214;;1
BISSAU GUINEA;CONSTRAINT PROGRAMMING;Directed;184215;;1
BISSAU GUINEA;CONTROL AND PREVENTION STRATEGY;Directed;184216;;1
BISSAU GUINEA;DAM (HYDROLOGY);Directed;184217;;1
BISSAU GUINEA;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184218;;1
BISSAU GUINEA;DATA (SATELLITE);Directed;184219;;1
BISSAU GUINEA;DATA HETEROGENEITY;Directed;184220;;1
BISSAU GUINEA;DECISION SUPPORT TOOL;Directed;184221;;1
BISSAU GUINEA;ECOSYSTEM (AQUATIC);Directed;184222;;1
BISSAU GUINEA;ENVIRONMENT-SOCIETY RELATIONS;Directed;184223;;1
BISSAU GUINEA;FLOOD (FR: CRUE/INONDATION);Directed;184224;;1
BISSAU GUINEA;FLOODPLAIN;Directed;184225;;1
BISSAU GUINEA;FORECASTING;Directed;184226;;1
BISSAU GUINEA;GEOMATICS;Directed;184227;;1
BISSAU GUINEA;GIS (GEOGR. INFORM. SYS.);Directed;184228;;1
BISSAU GUINEA;GLOBAL CHANGE IMPACT;Directed;184229;;1
BISSAU GUINEA;HYDROLOGICAL BASIN;Directed;184230;;1
BISSAU GUINEA;HYDROLOGICAL MONITORING SYSTEM;Directed;184231;;1
BISSAU GUINEA;HYDROLOGY;Directed;184232;;1
BISSAU GUINEA;HYDROSYSTEM;Directed;184233;;1
BISSAU GUINEA;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184234;;1
BISSAU GUINEA;LAKE;Directed;184235;;1
BISSAU GUINEA;LIMNOLOGY;Directed;184236;;1
BISSAU GUINEA;MODEL (AGENT-BASED);Directed;184237;;1
BISSAU GUINEA;MODEL (HYBRID);Directed;184238;;1
BISSAU GUINEA;MODEL (NUMERICAL);Directed;184239;;1
BISSAU GUINEA;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184240;;1
BISSAU GUINEA;MODELLING;Directed;184241;;1
BISSAU GUINEA;MODELLING (COMPANION);Directed;184242;;1
BISSAU GUINEA;MODELLING (CONCEPTUAL);Directed;184243;;1
BISSAU GUINEA;MODELLING (HYDRODYNAMICS);Directed;184244;;1
BISSAU GUINEA;MONITORING (HYDROLOGY);Directed;184245;;1
BISSAU GUINEA;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184246;;1
BISSAU GUINEA;MULTI-AGENT SYSTEM;Directed;184247;;1
BISSAU GUINEA;MULTI-SCALE (SPATIAL);Directed;184248;;1
BISSAU GUINEA;MULTIDISCIPLINARY;Directed;184249;;1
BISSAU GUINEA;NATURAL RESOURCE MANAGEMENT;Directed;184250;;1
BISSAU GUINEA;PARTICIPATORY MAPPING;Directed;184251;;1
BISSAU GUINEA;PLANKTON;Directed;184252;;1
BISSAU GUINEA;PLANKTON (PHYTO);Directed;184253;;1
BISSAU GUINEA;RADAR ALTIMETRY;Directed;184254;;1
BISSAU GUINEA;REMOTE SENSING;Directed;184255;;1
BISSAU GUINEA;RENEWABLE RESOURCE;Directed;184256;;1
BISSAU GUINEA;RESOURCE USE;Directed;184257;;1
BISSAU GUINEA;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184258;;1
BISSAU GUINEA;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184259;;1
BISSAU GUINEA;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184260;;1
BISSAU GUINEA;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184261;;1
BISSAU GUINEA;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184262;;1
BISSAU GUINEA;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184263;;1
BISSAU GUINEA;SIMULATION (WATER FLOW);Directed;184264;;1
BISSAU GUINEA;SUSTAINABILITY SCIENCE;Directed;184265;;1
BISSAU GUINEA;SUSTAINABLE MANAGEMENT;Directed;184266;;1
BISSAU GUINEA;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184267;;1
BISSAU GUINEA;WATER RESOURCES;Directed;184268;;1
BISSAU GUINEA;WATERSHED (FR: BASSIN VERSANT);Directed;184269;;1
BRAZIL;CARBON CYCLE;Directed;184270;;1
BRAZIL;CLIMATE ADAPTATION;Directed;184271;;2
BRAZIL;COLLECTIVE LEARNING;Directed;184272;;1
BRAZIL;CONSERVATION PLANNING;Directed;184273;;1
BRAZIL;CONSTRAINT PROGRAMMING;Directed;184274;;1
BRAZIL;CONTROL AND PREVENTION STRATEGY;Directed;184275;;1
BRAZIL;DAM (HYDROLOGY);Directed;184276;;1
BRAZIL;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184277;;3
BRAZIL;DATA (SATELLITE);Directed;184278;;5
BRAZIL;DATA HETEROGENEITY;Directed;184279;;3
BRAZIL;DECISION SUPPORT TOOL;Directed;184280;;4
BRAZIL;ECOSYSTEM (AQUATIC);Directed;184281;;1
BRAZIL;ENVIRONMENT-SOCIETY RELATIONS;Directed;184282;;3
BRAZIL;FLOOD (FR: CRUE/INONDATION);Directed;184283;;2
BRAZIL;FLOODPLAIN;Directed;184284;;2
BRAZIL;FORECASTING;Directed;184285;;2
BRAZIL;GEOMATICS;Directed;184286;;5
BRAZIL;GIS (GEOGR. INFORM. SYS.);Directed;184287;;4
BRAZIL;GLOBAL CHANGE IMPACT;Directed;184288;;2
BRAZIL;HYDROLOGICAL BASIN;Directed;184289;;2
BRAZIL;HYDROLOGICAL MONITORING SYSTEM;Directed;184290;;3
BRAZIL;HYDROLOGY;Directed;184291;;3
BRAZIL;HYDROSYSTEM;Directed;184292;;2
BRAZIL;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184293;;2
BRAZIL;LAKE;Directed;184294;;1
BRAZIL;LIMNOLOGY;Directed;184295;;1
BRAZIL;MODEL (AGENT-BASED);Directed;184296;;1
BRAZIL;MODEL (HYBRID);Directed;184297;;1
BRAZIL;MODEL (NUMERICAL);Directed;184298;;2
BRAZIL;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184299;;2
BRAZIL;MODELLING;Directed;184300;;4
BRAZIL;MODELLING (COMPANION);Directed;184301;;1
BRAZIL;MODELLING (CONCEPTUAL);Directed;184302;;2
BRAZIL;MODELLING (HYDRODYNAMICS);Directed;184303;;2
BRAZIL;MONITORING (HYDROLOGY);Directed;184304;;2
BRAZIL;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184305;;2
BRAZIL;MULTI-AGENT SYSTEM;Directed;184306;;1
BRAZIL;MULTI-SCALE (SPATIAL);Directed;184307;;4
BRAZIL;MULTIDISCIPLINARY;Directed;184308;;4
BRAZIL;NATURAL RESOURCE MANAGEMENT;Directed;184309;;1
BRAZIL;PARTICIPATORY MAPPING;Directed;184310;;1
BRAZIL;PLANKTON;Directed;184311;;1
BRAZIL;PLANKTON (PHYTO);Directed;184312;;1
BRAZIL;RADAR ALTIMETRY;Directed;184313;;3
BRAZIL;REMOTE SENSING;Directed;184314;;6
BRAZIL;RENEWABLE RESOURCE;Directed;184315;;1
BRAZIL;RESOURCE USE;Directed;184316;;2
BRAZIL;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184317;;2
BRAZIL;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184318;;3
BRAZIL;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184319;;3
BRAZIL;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184320;;2
BRAZIL;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184321;;5
BRAZIL;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184322;;3
BRAZIL;SIMULATION (WATER FLOW);Directed;184323;;2
BRAZIL;SUSTAINABILITY SCIENCE;Directed;184324;;1
BRAZIL;SUSTAINABLE MANAGEMENT;Directed;184325;;2
BRAZIL;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184326;;6
BRAZIL;WATER RESOURCES;Directed;184327;;3
BRAZIL;WATERSHED (FR: BASSIN VERSANT);Directed;184328;;1
CARBON CYCLE;CLIMATE ADAPTATION;Directed;184329;;1
CARBON CYCLE;COLLECTIVE LEARNING;Directed;184330;;1
CARBON CYCLE;CONSERVATION PLANNING;Directed;184331;;1
CARBON CYCLE;CONSTRAINT PROGRAMMING;Directed;184332;;1
CARBON CYCLE;CONTROL AND PREVENTION STRATEGY;Directed;184333;;1
CARBON CYCLE;DAM (HYDROLOGY);Directed;184334;;1
CARBON CYCLE;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184335;;1
CARBON CYCLE;DATA (SATELLITE);Directed;184336;;1
CARBON CYCLE;DATA HETEROGENEITY;Directed;184337;;1
CARBON CYCLE;DECISION SUPPORT TOOL;Directed;184338;;1
CARBON CYCLE;ECOSYSTEM (AQUATIC);Directed;184339;;1
CARBON CYCLE;ENVIRONMENT-SOCIETY RELATIONS;Directed;184340;;1
CARBON CYCLE;FLOOD (FR: CRUE/INONDATION);Directed;184341;;1
CARBON CYCLE;FLOODPLAIN;Directed;184342;;1
CARBON CYCLE;FORECASTING;Directed;184343;;1
CARBON CYCLE;GEOMATICS;Directed;184344;;1
CARBON CYCLE;GIS (GEOGR. INFORM. SYS.);Directed;184345;;1
CARBON CYCLE;GLOBAL CHANGE IMPACT;Directed;184346;;1
CARBON CYCLE;HYDROLOGICAL BASIN;Directed;184347;;1
CARBON CYCLE;HYDROLOGICAL MONITORING SYSTEM;Directed;184348;;1
CARBON CYCLE;HYDROLOGY;Directed;184349;;1
CARBON CYCLE;HYDROSYSTEM;Directed;184350;;1
CARBON CYCLE;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184351;;1
CARBON CYCLE;LAKE;Directed;184352;;1
CARBON CYCLE;LIMNOLOGY;Directed;184353;;1
CARBON CYCLE;MODEL (AGENT-BASED);Directed;184354;;1
CARBON CYCLE;MODEL (HYBRID);Directed;184355;;1
CARBON CYCLE;MODEL (NUMERICAL);Directed;184356;;1
CARBON CYCLE;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184357;;1
CARBON CYCLE;MODELLING;Directed;184358;;1
CARBON CYCLE;MODELLING (COMPANION);Directed;184359;;1
CARBON CYCLE;MODELLING (CONCEPTUAL);Directed;184360;;1
CARBON CYCLE;MODELLING (HYDRODYNAMICS);Directed;184361;;1
CARBON CYCLE;MONITORING (HYDROLOGY);Directed;184362;;1
CARBON CYCLE;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184363;;1
CARBON CYCLE;MULTI-AGENT SYSTEM;Directed;184364;;1
CARBON CYCLE;MULTI-SCALE (SPATIAL);Directed;184365;;1
CARBON CYCLE;MULTIDISCIPLINARY;Directed;184366;;1
CARBON CYCLE;NATURAL RESOURCE MANAGEMENT;Directed;184367;;1
CARBON CYCLE;PARTICIPATORY MAPPING;Directed;184368;;1
CARBON CYCLE;PLANKTON;Directed;184369;;1
CARBON CYCLE;PLANKTON (PHYTO);Directed;184370;;1
CARBON CYCLE;RADAR ALTIMETRY;Directed;184371;;1
CARBON CYCLE;REMOTE SENSING;Directed;184372;;1
CARBON CYCLE;RENEWABLE RESOURCE;Directed;184373;;1
CARBON CYCLE;RESOURCE USE;Directed;184374;;1
CARBON CYCLE;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184375;;1
CARBON CYCLE;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184376;;1
CARBON CYCLE;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184377;;1
CARBON CYCLE;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184378;;1
CARBON CYCLE;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184379;;1
CARBON CYCLE;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184380;;1
CARBON CYCLE;SIMULATION (WATER FLOW);Directed;184381;;1
CARBON CYCLE;SUSTAINABILITY SCIENCE;Directed;184382;;1
CARBON CYCLE;SUSTAINABLE MANAGEMENT;Directed;184383;;1
CARBON CYCLE;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184384;;1
CARBON CYCLE;WATER RESOURCES;Directed;184385;;1
CARBON CYCLE;WATERSHED (FR: BASSIN VERSANT);Directed;184386;;1
CLIMATE ADAPTATION;COLLECTIVE LEARNING;Directed;184387;;1
CLIMATE ADAPTATION;CONSERVATION PLANNING;Directed;184388;;1
CLIMATE ADAPTATION;CONSTRAINT PROGRAMMING;Directed;184389;;1
CLIMATE ADAPTATION;CONTROL AND PREVENTION STRATEGY;Directed;184390;;1
CLIMATE ADAPTATION;DAM (HYDROLOGY);Directed;184391;;1
CLIMATE ADAPTATION;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184392;;1
CLIMATE ADAPTATION;DATA (SATELLITE);Directed;184393;;2
CLIMATE ADAPTATION;DATA HETEROGENEITY;Directed;184394;;2
CLIMATE ADAPTATION;DECISION SUPPORT TOOL;Directed;184395;;2
CLIMATE ADAPTATION;ECOSYSTEM (AQUATIC);Directed;184396;;1
CLIMATE ADAPTATION;ENVIRONMENT-SOCIETY RELATIONS;Directed;184397;;1
CLIMATE ADAPTATION;FLOOD (FR: CRUE/INONDATION);Directed;184398;;1
CLIMATE ADAPTATION;FLOODPLAIN;Directed;184399;;1
CLIMATE ADAPTATION;FORECASTING;Directed;184400;;2
CLIMATE ADAPTATION;GEOMATICS;Directed;184401;;2
CLIMATE ADAPTATION;GIS (GEOGR. INFORM. SYS.);Directed;184402;;2
CLIMATE ADAPTATION;GLOBAL CHANGE IMPACT;Directed;184403;;1
CLIMATE ADAPTATION;HYDROLOGICAL BASIN;Directed;184404;;2
CLIMATE ADAPTATION;HYDROLOGICAL MONITORING SYSTEM;Directed;184405;;2
CLIMATE ADAPTATION;HYDROLOGY;Directed;184406;;2
CLIMATE ADAPTATION;HYDROSYSTEM;Directed;184407;;2
CLIMATE ADAPTATION;INDICATOR (SOCIO-ENVIRONMENTAL);Directed;184408;;1
CLIMATE ADAPTATION;LAKE;Directed;184409;;1
CLIMATE ADAPTATION;LIMNOLOGY;Directed;184410;;1
CLIMATE ADAPTATION;MODEL (AGENT-BASED);Directed;184411;;1
CLIMATE ADAPTATION;MODEL (HYBRID);Directed;184412;;1
CLIMATE ADAPTATION;MODEL (NUMERICAL);Directed;184413;;2
CLIMATE ADAPTATION;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;184414;;2
CLIMATE ADAPTATION;MODELLING;Directed;184415;;2
CLIMATE ADAPTATION;MODELLING (COMPANION);Directed;184416;;1
CLIMATE ADAPTATION;MODELLING (CONCEPTUAL);Directed;184417;;1
CLIMATE ADAPTATION;MODELLING (HYDRODYNAMICS);Directed;184418;;2
CLIMATE ADAPTATION;MONITORING (HYDROLOGY);Directed;184419;;2
CLIMATE ADAPTATION;MONITORING (SOCIO-ENVIRONMENTAL);Directed;184420;;1
CLIMATE ADAPTATION;MULTI-AGENT SYSTEM;Directed;184421;;1
CLIMATE ADAPTATION;MULTI-SCALE (SPATIAL);Directed;184422;;2
CLIMATE ADAPTATION;MULTIDISCIPLINARY;Directed;184423;;2
CLIMATE ADAPTATION;NATURAL RESOURCE MANAGEMENT;Directed;184424;;1
CLIMATE ADAPTATION;PARTICIPATORY MAPPING;Directed;184425;;1
CLIMATE ADAPTATION;PLANKTON;Directed;184426;;1
CLIMATE ADAPTATION;PLANKTON (PHYTO);Directed;184427;;1
CLIMATE ADAPTATION;RADAR ALTIMETRY;Directed;184428;;1
CLIMATE ADAPTATION;REMOTE SENSING;Directed;184429;;2
CLIMATE ADAPTATION;RENEWABLE RESOURCE;Directed;184430;;1
CLIMATE ADAPTATION;RESOURCE USE;Directed;184431;;2
CLIMATE ADAPTATION;SCI. ADMINISTRATION AND MANAGEMENT;Directed;184432;;1
CLIMATE ADAPTATION;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);Directed;184433;;1
CLIMATE ADAPTATION;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);Directed;184434;;2
CLIMATE ADAPTATION;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;184435;;1
CLIMATE ADAPTATION;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;184436;;2
CLIMATE ADAPTATION;SDG 15 (SUST. DEVEL. GOAL - TERRESTRIAL ECOSYSTEMS);Directed;184437;;2
CLIMATE ADAPTATION;SIMULATION (WATER FLOW);Directed;184438;;2
CLIMATE ADAPTATION;SUSTAINABILITY SCIENCE;Directed;184439;;1
CLIMATE ADAPTATION;SUSTAINABLE MANAGEMENT;Directed;184440;;2
CLIMATE ADAPTATION;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;184441;;2
CLIMATE ADAPTATION;WATER RESOURCES;Directed;184442;;2
CLIMATE ADAPTATION;WATERSHED (FR: BASSIN VERSANT);Directed;184443;;1
COLLECTIVE LEARNING;CONSERVATION PLANNING;Directed;184444;;1
COLLECTIVE LEARNING;CONSTRAINT PROGRAMMING;Directed;184445;;1
COLLECTIVE LEARNING;CONTROL AND PREVENTION STRATEGY;Directed;184446;;1
COLLECTIVE LEARNING;DAM (HYDROLOGY);Directed;184447;;1
COLLECTIVE LEARNING;DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);Directed;184448;;1
COLLECTIVE LEARNING;DATA (SATELLITE);Directed;184449;;1
COLLECTIVE LEARNING;DATA HETEROGENEITY;Directed;184450;;1
COLLECTIVE LEARNING;DECISION SUPPORT TOOL;Directed;184451;;1
COLLECTIVE LEARNING;ECOSYSTEM (AQUATIC);Directed;184452;;1
COLLECTIVE LEARNING;ENVIRONMENT-SOCIETY RELATIONS;Directed;184453;;1
COLLECTIVE LEARNING;FLOOD (FR: CRUE/INONDATION);Directed;184454;;1
COLLECTIVE LEARNING;FLOODPLAIN;Directed;184455;;1
COLLECTIVE LEARNING;FORECASTING;Directed;184456;;1
COLLECTIVE LEARNING;GEOMATICS;Directed;184457;;1
COLLECTIVE LEARNING;GIS (GEOGR. INFORM. SYS.);Directed;184458;;1
